order_id,order_date,customer_id,order_status,payment_method
502,2024-08-17,4972,Shipped,"Debit Card"
503,2023-10-28,1761,Shipped,"Debit Card"
504,2024-03-26,3276,Shipped,"Debit Card"
505,2024-03-06,819,Shipped,"Debit Card"
506,2023-12-30,5041,Shipped,"Debit Card"
507,2024-02-15,3066,Shipped,Cash
508,2025-06-15,3260,Shipped,Cash
509,2023-08-17,907,Cancelled,"Credit Card"
510,2023-10-05,603,Shipped,Cash
511,2024-11-17,4296,Shipped,PayPal
512,2023-10-25,9984,Shipped,"Debit Card"
513,2024-11-17,3528,Cancelled,Cash
514,2023-08-06,4544,Processing,PayPal
515,2024-02-27,1812,Shipped,PayPal
516,2024-03-19,9033,Processing,"Credit Card"
517,2023-10-23,7964,Shipped,"Credit Card"
518,2025-05-26,5250,Shipped,"Credit Card"
519,2024-12-21,4616,Shipped,"Debit Card"
520,2023-08-14,9229,Shipped,Cash
521,2025-01-09,8917,Shipped,"Credit Card"
522,2025-01-04,6767,Shipped,Cash
523,2025-01-13,9180,Shipped,"Debit Card"
524,2024-10-04,803,Shipped,PayPal
525,2023-07-01,2583,Shipped,Cash
526,2023-11-23,6446,Processing,"Debit Card"
527,2024-05-18,3838,Cancelled,PayPal
528,2023-12-20,8719,Returned,PayPal
529,2023-10-27,1666,Shipped,"Credit Card"
530,2024-04-16,9331,Shipped,"Debit Card"
531,2024-05-08,8652,Processing,"Credit Card"
532,2024-09-26,6976,Processing,Cash
533,2024-03-22,2553,Processing,"Debit Card"
534,2025-01-04,7476,Shipped,"Credit Card"
535,2024-12-11,2809,Shipped,PayPal
536,2024-05-11,5634,Shipped,Cash
537,2023-08-13,6097,Shipped,"Debit Card"
538,2023-10-31,8824,Processing,Cash
539,2023-12-27,2457,Shipped,"Debit Card"
540,2024-02-16,9174,Shipped,PayPal
541,2024-03-20,5424,Shipped,"Credit Card"
542,2024-01-01,4318,Shipped,Cash
543,2023-10-12,1557,Shipped,Cash
544,2023-09-24,2206,Returned,"Debit Card"
545,2024-12-14,3956,Shipped,Cash
546,2023-10-14,9114,Shipped,"Credit Card"
547,2024-09-04,6806,Shipped,Cash
548,2023-06-29,405,Shipped,PayPal
549,2024-06-01,1621,Shipped,"Credit Card"
550,2025-04-16,2953,Shipped,PayPal
551,2024-01-05,8081,Shipped,Cash
552,2023-09-12,3119,Processing,"Credit Card"
553,2024-10-16,7381,Shipped,Cash
554,2023-12-06,6631,Shipped,"Debit Card"
555,2023-09-14,9787,Processing,PayPal
556,2024-12-01,566,Processing,Cash
557,2025-01-24,4800,Returned,"Credit Card"
558,2023-08-13,7671,Shipped,Cash
559,2025-04-17,2869,Returned,PayPal
560,2024-03-10,9050,Shipped,"Credit Card"
561,2023-11-15,9477,Shipped,"Credit Card"
562,2024-12-12,8777,Processing,"Credit Card"
563,2024-07-19,4328,Shipped,Cash
564,2024-10-09,6414,Processing,"Debit Card"
565,2023-12-29,7615,Shipped,PayPal
566,2025-05-01,1246,Shipped,Cash
567,2023-09-10,8244,Shipped,"Debit Card"
568,2024-02-19,538,Processing,"Credit Card"
569,2024-09-13,541,Shipped,"Credit Card"
570,2024-08-19,815,Shipped,Cash
571,2023-11-04,1416,Shipped,PayPal
572,2025-04-12,1653,Cancelled,PayPal
573,2024-01-08,4063,Cancelled,"Debit Card"
574,2023-07-29,2357,Shipped,"Debit Card"
575,2024-05-02,3811,Shipped,"Credit Card"
576,2024-12-13,9056,Shipped,PayPal
577,2024-05-23,186,Processing,Cash
578,2024-10-31,1552,Cancelled,"Debit Card"
579,2025-02-20,7014,Cancelled,"Debit Card"
580,2024-04-26,762,Shipped,"Credit Card"
581,2025-04-02,9472,Processing,"Debit Card"
582,2024-01-14,6164,Shipped,Cash
583,2025-06-05,7636,Shipped,"Credit Card"
584,2023-12-20,3282,Shipped,"Debit Card"
585,2024-06-12,1537,Shipped,"Credit Card"
586,2023-11-11,6202,Shipped,Cash
587,2024-05-06,3165,Shipped,"Credit Card"
588,2024-03-23,2771,Shipped,PayPal
589,2023-10-15,7400,Shipped,"Debit Card"
590,2024-11-06,3846,Shipped,"Debit Card"
591,2023-12-23,3436,Shipped,"Credit Card"
592,2024-12-14,4711,Returned,PayPal
593,2023-09-21,562,Shipped,"Credit Card"
594,2023-08-12,4718,Processing,"Debit Card"
595,2024-01-05,7624,Shipped,PayPal
596,2024-02-28,7188,Shipped,PayPal
597,2024-11-11,2181,Shipped,Cash
598,2025-02-02,1961,Shipped,PayPal
599,2025-04-08,3880,Shipped,"Credit Card"
600,2024-07-23,5154,Cancelled,Cash
601,2024-06-28,7036,Shipped,"Credit Card"
602,2023-09-07,3271,Shipped,"Credit Card"
603,2024-09-07,4688,Shipped,Cash
604,2024-09-14,583,Shipped,"Debit Card"
605,2023-12-29,9806,Shipped,Cash
606,2025-05-24,9294,Shipped,"Credit Card"
607,2023-07-14,289,Shipped,"Credit Card"
608,2024-12-17,5665,Returned,PayPal
609,2024-12-22,7980,Shipped,"Debit Card"
610,2024-02-10,3860,Shipped,PayPal
611,2024-05-03,3061,Shipped,Cash
612,2024-04-10,1184,Shipped,PayPal
613,2025-02-01,4336,Processing,"Credit Card"
614,2024-11-24,1447,Cancelled,PayPal
615,2023-08-16,6680,Shipped,"Debit Card"
616,2023-07-23,9942,Shipped,"Debit Card"
617,2023-11-03,6214,Processing,"Credit Card"
618,2024-11-20,1904,Shipped,PayPal
619,2023-09-06,7895,Shipped,"Credit Card"
620,2024-09-06,9270,Shipped,Cash
621,2023-08-06,2378,Shipped,"Credit Card"
622,2025-05-26,848,Processing,"Credit Card"
623,2025-04-25,7371,Returned,Cash
624,2024-01-05,6342,Shipped,"Credit Card"
625,2024-01-21,1240,Shipped,Cash
626,2024-01-21,5601,Shipped,"Credit Card"
627,2024-07-01,9525,Cancelled,"Credit Card"
628,2023-10-06,4792,Cancelled,"Debit Card"
629,2023-10-12,2366,Shipped,"Credit Card"
630,2024-05-31,5056,Cancelled,Cash
631,2024-03-15,5623,Shipped,PayPal
632,2024-01-03,373,Shipped,PayPal
633,2023-09-04,7784,Shipped,Cash
634,2023-07-15,1950,Shipped,Cash
635,2024-08-16,245,Shipped,"Debit Card"
636,2025-04-09,7796,Shipped,"Credit Card"
637,2024-02-26,5773,Shipped,Cash
638,2024-03-12,125,Shipped,Cash
639,2023-09-26,1920,Shipped,"Credit Card"
640,2024-01-12,9828,Shipped,PayPal
641,2025-03-06,9618,Shipped,"Credit Card"
642,2025-02-25,9733,Shipped,"Credit Card"
643,2023-12-23,531,Cancelled,PayPal
644,2024-06-09,7850,Shipped,PayPal
645,2025-05-15,6930,Shipped,"Credit Card"
646,2024-12-07,4350,Shipped,Cash
647,2025-03-17,4757,Shipped,Cash
648,2023-10-28,1802,Shipped,"Debit Card"
649,2023-09-29,5157,Shipped,PayPal
650,2024-07-02,7857,Shipped,"Credit Card"
651,2024-09-26,5462,Shipped,Cash
652,2024-07-12,9229,Shipped,"Credit Card"
653,2025-05-21,5303,Shipped,PayPal
654,2024-02-20,7433,Shipped,"Credit Card"
655,2025-04-14,6190,Shipped,PayPal
656,2023-08-28,1143,Shipped,"Debit Card"
657,2025-04-27,7077,Cancelled,"Debit Card"
658,2025-03-02,7615,Shipped,PayPal
659,2023-07-22,9948,Cancelled,"Debit Card"
660,2023-07-06,4841,Shipped,Cash
661,2023-07-21,1630,Shipped,PayPal
662,2024-12-24,5063,Shipped,PayPal
663,2023-11-10,763,Shipped,Cash
664,2024-08-06,6906,Cancelled,Cash
665,2025-03-03,4890,Shipped,PayPal
666,2025-01-04,4840,Shipped,"Debit Card"
667,2024-06-12,3958,Shipped,Cash
668,2023-11-29,558,Shipped,"Credit Card"
669,2024-02-17,4622,Processing,"Credit Card"
670,2023-09-07,840,Processing,PayPal
671,2025-04-15,8195,Shipped,Cash
672,2024-03-15,9244,Shipped,"Credit Card"
673,2024-09-14,9597,Shipped,Cash
674,2024-02-24,8349,Processing,"Credit Card"
675,2024-11-07,6999,Shipped,"Credit Card"
676,2024-04-11,511,Returned,PayPal
677,2024-12-12,1138,Shipped,Cash
678,2025-03-14,5607,Shipped,Cash
679,2024-12-06,4667,Processing,PayPal
680,2024-10-30,8907,Processing,Cash
681,2024-09-14,5435,Shipped,Cash
682,2023-09-10,6447,Shipped,"Credit Card"
683,2025-01-30,2655,Shipped,"Credit Card"
684,2024-02-07,991,Shipped,Cash
685,2025-05-11,7821,Shipped,Cash
686,2025-06-21,2161,Cancelled,Cash
687,2024-09-06,5741,Shipped,"Credit Card"
688,2024-05-15,4458,Shipped,"Credit Card"
689,2023-08-22,2064,Shipped,"Credit Card"
690,2024-03-10,1978,Shipped,PayPal
691,2025-06-16,8568,Shipped,"Debit Card"
692,2025-03-21,8934,Shipped,PayPal
693,2025-05-02,2668,Shipped,Cash
694,2023-12-27,9433,Shipped,"Debit Card"
695,2024-05-13,4920,Shipped,"Debit Card"
696,2024-04-23,8610,Processing,Cash
697,2024-09-15,7643,Processing,"Debit Card"
698,2024-09-07,8799,Processing,"Credit Card"
699,2025-01-27,8760,Shipped,Cash
700,2025-04-26,544,Shipped,PayPal
701,2025-05-28,884,Returned,"Debit Card"
702,2024-06-05,4799,Shipped,"Debit Card"
703,2023-12-04,8041,Processing,"Debit Card"
704,2024-02-01,9416,Shipped,"Debit Card"
705,2024-10-23,5719,Shipped,PayPal
706,2024-02-05,2069,Cancelled,Cash
707,2023-12-16,7479,Shipped,"Debit Card"
708,2024-12-06,8121,Processing,"Credit Card"
709,2025-02-07,7821,Shipped,Cash
710,2025-02-01,1787,Shipped,"Debit Card"
711,2023-06-23,5716,Shipped,PayPal
712,2025-05-06,9650,Cancelled,"Debit Card"
713,2025-06-18,8270,Shipped,Cash
714,2024-05-26,1309,Processing,PayPal
715,2023-10-04,8840,Shipped,"Credit Card"
716,2023-08-05,8745,Shipped,"Credit Card"
717,2025-04-14,8474,Shipped,"Debit Card"
718,2024-09-12,9474,Shipped,"Debit Card"
719,2024-02-23,4862,Shipped,"Debit Card"
720,2023-12-22,2777,Processing,"Debit Card"
721,2025-04-24,1597,Shipped,"Credit Card"
722,2025-01-28,480,Shipped,"Credit Card"
723,2024-04-17,3313,Shipped,"Debit Card"
724,2023-06-26,6157,Cancelled,"Credit Card"
725,2024-02-25,7920,Shipped,Cash
726,2025-05-21,6745,Processing,PayPal
727,2025-06-20,3899,Shipped,"Debit Card"
728,2025-01-15,2073,Shipped,"Credit Card"
729,2024-05-15,9488,Returned,"Credit Card"
730,2025-02-14,5625,Processing,PayPal
731,2023-11-02,939,Shipped,Cash
732,2023-07-04,8177,Shipped,PayPal
733,2024-11-03,762,Processing,"Debit Card"
734,2024-05-29,7255,Cancelled,"Debit Card"
735,2025-02-21,1670,Shipped,"Debit Card"
736,2024-06-21,7129,Shipped,Cash
737,2024-06-10,3863,Shipped,PayPal
738,2024-06-22,2686,Shipped,Cash
739,2024-07-14,6635,Shipped,"Credit Card"
740,2024-08-07,1932,Shipped,Cash
741,2025-02-14,7309,Processing,Cash
742,2024-11-09,3940,Shipped,"Debit Card"
743,2023-07-31,1127,Shipped,PayPal
744,2023-08-03,6022,Shipped,"Credit Card"
745,2024-10-21,6438,Shipped,Cash
746,2025-03-19,7040,Shipped,PayPal
747,2024-04-10,5374,Shipped,PayPal
748,2023-12-21,1204,Shipped,"Debit Card"
749,2024-06-06,4136,Shipped,PayPal
750,2023-11-01,8712,Processing,PayPal
751,2023-07-20,7905,Shipped,"Credit Card"
752,2024-02-09,2284,Processing,PayPal
753,2023-10-31,4559,Shipped,Cash
754,2023-07-13,5348,Cancelled,"Credit Card"
755,2025-01-29,7868,Shipped,PayPal
756,2024-11-17,5945,Shipped,"Debit Card"
757,2023-10-26,8675,Cancelled,"Credit Card"
758,2024-08-19,2478,Shipped,"Credit Card"
759,2024-04-17,3094,Shipped,PayPal
760,2024-08-23,8535,Shipped,"Debit Card"
761,2024-07-24,7208,Shipped,"Credit Card"
762,2024-05-24,9655,Shipped,PayPal
763,2024-08-23,9395,Shipped,PayPal
764,2024-11-15,9814,Processing,Cash
765,2025-06-12,6228,Shipped,"Credit Card"
766,2024-07-20,3536,Shipped,"Credit Card"
767,2025-01-30,7005,Shipped,"Credit Card"
768,2024-01-05,2914,Shipped,"Credit Card"
769,2023-12-07,9382,Shipped,PayPal
770,2023-09-15,2341,Shipped,PayPal
771,2025-05-05,9796,Processing,Cash
772,2025-06-05,5290,Shipped,PayPal
773,2023-09-12,598,Shipped,"Debit Card"
774,2023-07-11,8837,Shipped,"Debit Card"
775,2025-06-17,7146,Shipped,PayPal
776,2024-01-10,2903,Shipped,"Credit Card"
777,2024-05-02,6646,Shipped,"Credit Card"
778,2023-08-29,8956,Processing,"Debit Card"
779,2024-11-28,7695,Cancelled,PayPal
780,2024-02-15,4831,Shipped,Cash
781,2024-09-30,7547,Processing,Cash
782,2023-07-27,7369,Processing,"Debit Card"
783,2024-12-28,9835,Shipped,Cash
784,2024-09-08,2161,Shipped,"Debit Card"
785,2024-10-28,5879,Shipped,Cash
786,2025-02-05,7664,Shipped,"Debit Card"
787,2023-07-07,3750,Cancelled,"Debit Card"
788,2024-03-20,2923,Shipped,"Credit Card"
789,2024-06-30,6487,Shipped,"Debit Card"
790,2024-12-03,8113,Shipped,"Credit Card"
791,2023-10-04,8772,Cancelled,Cash
792,2024-08-25,3805,Shipped,Cash
793,2023-09-28,4879,Shipped,PayPal
794,2024-04-19,2369,Shipped,"Credit Card"
795,2023-09-17,8094,Shipped,"Debit Card"
796,2024-07-27,3933,Shipped,PayPal
797,2024-02-16,5609,Shipped,"Debit Card"
798,2025-02-23,6636,Shipped,"Debit Card"
799,2024-06-16,6396,Processing,Cash
800,2024-06-12,6102,Shipped,Cash
801,2025-04-05,9293,Shipped,PayPal
802,2023-08-29,9863,Shipped,PayPal
803,2025-06-18,5532,Shipped,PayPal
804,2024-01-23,4971,Shipped,Cash
805,2023-08-24,6345,Shipped,"Credit Card"
806,2025-04-22,8409,Shipped,Cash
807,2025-06-07,376,Shipped,"Debit Card"
808,2024-10-29,7888,Shipped,PayPal
809,2024-07-28,1610,Shipped,Cash
810,2024-01-01,2940,Cancelled,PayPal
811,2025-06-17,4063,Shipped,Cash
812,2024-10-15,1614,Shipped,"Credit Card"
813,2024-08-27,6579,Shipped,"Debit Card"
814,2023-10-30,7852,Processing,"Credit Card"
815,2024-10-07,3680,Shipped,PayPal
816,2023-07-20,7541,Shipped,"Debit Card"
817,2024-11-20,9489,Shipped,"Credit Card"
818,2025-04-07,7075,Shipped,"Debit Card"
819,2024-08-15,3997,Processing,"Debit Card"
820,2025-02-15,4787,Shipped,"Debit Card"
821,2023-10-24,5696,Shipped,Cash
822,2024-12-02,9348,Shipped,PayPal
823,2023-06-30,6999,Shipped,"Credit Card"
824,2024-11-01,2367,Processing,PayPal
825,2024-12-31,6765,Processing,"Debit Card"
826,2024-11-30,8977,Cancelled,"Debit Card"
827,2024-04-03,9274,Shipped,"Debit Card"
828,2024-01-04,1615,Processing,"Debit Card"
829,2023-12-14,4556,Processing,"Debit Card"
830,2024-09-29,2417,Returned,"Debit Card"
831,2023-09-19,7289,Processing,PayPal
832,2024-07-30,6863,Shipped,Cash
833,2025-05-21,3654,Shipped,Cash
834,2023-10-23,6640,Shipped,PayPal
835,2023-09-03,497,Cancelled,PayPal
836,2024-04-03,505,Shipped,PayPal
837,2024-06-12,7700,Shipped,PayPal
838,2025-05-26,5734,Shipped,"Credit Card"
839,2024-10-27,8056,Shipped,Cash
840,2024-12-10,3217,Shipped,Cash
841,2025-03-12,5689,Shipped,PayPal
842,2023-10-07,9601,Shipped,"Credit Card"
843,2024-12-29,4365,Returned,PayPal
844,2024-11-09,6043,Processing,Cash
845,2024-09-16,1478,Shipped,"Credit Card"
846,2023-12-26,4961,Shipped,"Debit Card"
847,2024-04-04,2398,Returned,"Debit Card"
848,2024-05-24,8302,Processing,"Debit Card"
849,2024-04-21,8842,Shipped,"Debit Card"
850,2025-03-04,6195,Shipped,"Credit Card"
851,2023-11-19,7571,Shipped,PayPal
852,2023-10-14,7731,Shipped,Cash
853,2023-12-22,1500,Processing,"Credit Card"
854,2025-04-22,7236,Shipped,"Debit Card"
855,2024-12-12,596,Shipped,"Credit Card"
856,2024-03-23,979,Shipped,Cash
857,2023-10-23,731,Shipped,"Credit Card"
858,2024-02-12,57,Shipped,"Debit Card"
859,2024-08-23,2244,Shipped,"Credit Card"
860,2023-12-18,5880,Shipped,PayPal
861,2023-09-15,1702,Shipped,"Credit Card"
862,2023-12-16,7230,Processing,"Credit Card"
863,2023-07-28,1287,Shipped,"Debit Card"
864,2024-08-06,8304,Shipped,"Debit Card"
865,2023-07-22,9394,Shipped,Cash
866,2025-05-17,948,Shipped,Cash
867,2024-11-26,4122,Shipped,Cash
868,2025-05-27,6554,Shipped,"Debit Card"
869,2024-03-18,758,Processing,"Credit Card"
870,2023-09-04,5652,Shipped,"Credit Card"
871,2024-10-27,7274,Processing,PayPal
872,2024-10-22,3536,Shipped,"Debit Card"
873,2024-03-22,2294,Shipped,"Debit Card"
874,2023-12-10,1105,Shipped,Cash
875,2023-08-24,8854,Processing,PayPal
876,2023-12-20,909,Shipped,"Debit Card"
877,2023-08-03,6540,Processing,Cash
878,2023-09-23,4618,Shipped,Cash
879,2023-09-04,7070,Processing,PayPal
880,2025-02-17,2312,Shipped,Cash
881,2025-05-31,790,Processing,Cash
882,2025-02-15,172,Shipped,"Debit Card"
883,2024-04-26,7990,Shipped,Cash
884,2024-04-27,1886,Shipped,"Credit Card"
885,2024-07-11,8668,Shipped,Cash
886,2024-05-29,1050,Shipped,"Credit Card"
887,2023-10-13,4130,Cancelled,"Debit Card"
888,2024-06-18,1162,Shipped,Cash
889,2023-10-10,816,Shipped,Cash
890,2024-11-13,3767,Shipped,"Credit Card"
891,2024-11-10,8946,Shipped,PayPal
892,2024-10-21,4662,Shipped,"Credit Card"
893,2024-07-26,8654,Shipped,"Credit Card"
894,2023-08-20,3240,Processing,"Credit Card"
895,2025-05-28,8273,Shipped,"Debit Card"
896,2025-01-15,2805,Processing,"Credit Card"
897,2025-06-21,8032,Shipped,PayPal
898,2024-07-05,870,Shipped,"Credit Card"
899,2023-08-23,5527,Processing,PayPal
900,2025-01-08,7742,Shipped,Cash
901,2024-07-03,4695,Processing,"Credit Card"
902,2025-01-16,8999,Shipped,Cash
903,2023-07-26,1935,Shipped,"Debit Card"
904,2025-05-20,5173,Processing,"Debit Card"
905,2025-06-04,704,Shipped,Cash
906,2023-08-15,2524,Processing,PayPal
907,2024-08-01,2640,Shipped,Cash
908,2024-05-07,6160,Cancelled,"Credit Card"
909,2024-05-13,3910,Shipped,PayPal
910,2023-09-11,1165,Shipped,"Credit Card"
911,2024-01-17,620,Shipped,Cash
912,2023-07-03,7983,Shipped,Cash
913,2025-03-14,3067,Shipped,"Credit Card"
914,2024-02-16,4873,Shipped,"Debit Card"
915,2025-02-13,8639,Cancelled,Cash
916,2024-03-22,2338,Cancelled,"Credit Card"
917,2024-01-25,8401,Shipped,Cash
918,2023-07-07,5595,Shipped,"Credit Card"
919,2025-06-07,2461,Shipped,Cash
920,2023-07-05,6821,Shipped,PayPal
921,2024-01-15,5547,Returned,PayPal
922,2025-04-12,3443,Returned,"Debit Card"
923,2024-01-02,2712,Shipped,Cash
924,2025-05-07,1292,Shipped,"Credit Card"
925,2024-01-28,5375,Shipped,"Debit Card"
926,2024-12-07,9593,Returned,"Credit Card"
927,2024-08-27,2656,Shipped,"Credit Card"
928,2024-12-27,6514,Shipped,"Credit Card"
929,2024-09-30,7395,Shipped,Cash
930,2023-12-04,705,Shipped,Cash
931,2024-08-09,826,Shipped,PayPal
932,2024-07-03,9197,Shipped,Cash
933,2025-02-15,377,Cancelled,PayPal
934,2024-07-30,973,Shipped,Cash
935,2024-02-12,4214,Processing,Cash
936,2023-11-14,444,Shipped,Cash
937,2024-02-28,7520,Cancelled,"Debit Card"
938,2025-01-25,755,Cancelled,PayPal
939,2023-11-03,4736,Shipped,"Debit Card"
940,2024-05-14,5397,Shipped,PayPal
941,2023-08-15,3466,Shipped,"Debit Card"
942,2025-01-19,2712,Shipped,"Debit Card"
943,2024-06-06,2408,Cancelled,Cash
944,2025-03-14,8815,Processing,Cash
945,2024-11-06,5589,Shipped,"Debit Card"
946,2024-04-04,6105,Processing,"Credit Card"
947,2024-10-07,5748,Shipped,PayPal
948,2024-03-12,1724,Shipped,PayPal
949,2024-10-20,7225,Shipped,Cash
950,2024-12-09,1920,Shipped,PayPal
951,2023-09-06,919,Shipped,Cash
952,2024-12-08,4216,Cancelled,"Credit Card"
953,2024-11-29,582,Shipped,Cash
954,2023-11-25,3882,Shipped,Cash
955,2024-12-23,9879,Shipped,"Debit Card"
956,2025-02-24,3910,Shipped,"Credit Card"
957,2024-01-30,2000,Shipped,Cash
958,2024-04-27,401,Shipped,PayPal
959,2024-04-02,3649,Shipped,Cash
960,2024-09-06,5446,Shipped,"Debit Card"
961,2024-07-31,2629,Shipped,PayPal
962,2024-02-15,1657,Shipped,"Credit Card"
963,2024-10-30,621,Shipped,"Debit Card"
964,2024-04-23,247,Shipped,PayPal
965,2024-07-01,5213,Shipped,Cash
966,2024-03-20,3340,Shipped,"Credit Card"
967,2023-12-30,6759,Cancelled,"Credit Card"
968,2024-01-12,7087,Shipped,"Debit Card"
969,2024-07-02,3011,Shipped,PayPal
970,2024-05-03,4720,Cancelled,"Debit Card"
971,2024-04-22,2369,Shipped,"Debit Card"
972,2023-08-06,1840,Shipped,PayPal
973,2023-10-13,2904,Cancelled,PayPal
974,2025-04-16,6206,Cancelled,"Credit Card"
975,2025-01-08,4396,Processing,PayPal
976,2023-09-12,5768,Shipped,Cash
977,2025-01-16,3692,Shipped,"Credit Card"
978,2025-01-30,7471,Returned,"Debit Card"
979,2024-12-05,3842,Shipped,"Debit Card"
980,2024-12-28,4349,Processing,Cash
981,2024-06-15,6622,Shipped,PayPal
982,2023-10-07,1393,Shipped,PayPal
983,2023-11-09,6061,Shipped,PayPal
984,2024-02-19,4256,Shipped,PayPal
985,2025-04-28,4301,Shipped,"Debit Card"
986,2024-11-18,3339,Shipped,"Credit Card"
987,2024-10-26,5488,Shipped,Cash
988,2024-10-10,3515,Shipped,PayPal
989,2024-02-21,760,Shipped,"Debit Card"
990,2024-04-06,9916,Shipped,PayPal
991,2025-03-10,8622,Shipped,"Credit Card"
992,2025-04-01,6794,Cancelled,"Debit Card"
993,2025-04-18,2460,Shipped,PayPal
994,2024-06-30,5274,Cancelled,"Debit Card"
995,2024-03-03,1719,Shipped,"Credit Card"
996,2024-06-21,9458,Shipped,"Debit Card"
997,2023-07-23,5424,Processing,"Debit Card"
998,2025-06-18,1309,Shipped,Cash
999,2024-01-13,1051,Shipped,Cash
1000,2023-06-24,5480,Shipped,"Debit Card"
